	ERR3470491	ERR3470495	ERR3470496	ERR3470497	ERR3470499	ERR3470501	ERR3470502	ERR3470503	ERR3470492	ERR3470493	ERR3470494	ERR3470484	ERR3470486	ERR3470487	ERR3470488	ERR3470490	ERR3470504	ERR3470505	ERR3470506	ERR3470507	ERR3470508	ERR3470510	ERR3470511	ERR3470512	ERR3470514	ERR3470515	ERR3470516	ERR3470517	ERR3470519	ERR3470520	ERR3470521	ERR3470522	ERR3470523	ERR3470524	ERR3470526	ERR3470527	ERR3470528	ERR3470529	ERR3470530	ERR3470531	ERR3470532	ERR3470535	ERR3470536
PF3D7_0618300	7784	49861	4741	2603	1930	1898	2261	3961	5083	10248	1108	1428	538	4581	592	309	2980	4733	2757	549	1269	2427	11537	2277	1700	637	1589	4624	5753	372	2469	649	5438	2244	276	977	24952	3568	511	227	14750	1014	5024
PF3D7_1416800	10	38	2	1	2	16	2	13	7	5	5	12	0	1	4	0	9	25	11	1	27	19	4	0	35	2	7	28	40	3	67	36	27	1	9	60	387	2	5	0	2	12	0
PF3D7_0802300	7502	8464	3010	2126	1035	1385	716	2074	4070	4181	329	624	425	3964	361	136	2616	3119	2883	290	569	1081	4038	1500	936	442	1385	794	2487	490	1323	263	1849	1309	294	396	5607	2089	525	138	2675	522	2413
PF3D7_1231300	22	10	8	7	14	14	1	20	12	9	2	8	0	0	12	5	30	51	8	1	0	1	6	3	0	4	3	0	20	9	0	0	6	3	7	1	3	11	6	0	3	8	0
PF3D7_0828600	19	23	5	6	8	2	0	12	10	4	1	2	0	0	22	7	24	114	12	1	0	0	6	3	2	14	3	0	66	6	0	1	1	2	6	1	0	10	5	2	1	8	0
PF3D7_0411700	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PF3D7_0601900	425	581	1303	1066	615	808	321	3012	152	438	1614	5943	174	619	65	107	1046	134	1764	332	3156	1673	851	310	5494	138	1650	5597	7086	406	1803	1432	3885	2127	21	2101	23840	3009	432	175	1643	1110	4165
PF3D7_1356400	14	23	6	6	1	9	1	12	11	11	1	5	1	3	5	2	26	40	18	2	2	0	6	0	0	5	5	0	9	2	4	0	3	2	8	2	16	5	8	0	1	4	1
PF3D7_1114700	14164	27306	7445	6023	2501	3364	1827	6909	9852	11682	485	1235	1886	9368	1413	1206	5896	11661	8648	542	1145	2451	16187	6378	1911	1730	2815	2127	5488	1301	2347	594	2420	2991	630	849	12170	5060	433	176	11792	2348	7092
PF3D7_0718300	35	32	12	10	16	10	2	15	11	9	0	11	2	0	8	5	38	50	18	5	2	3	3	2	1	18	12	0	4	2	2	0	5	1	8	3	2	12	16	2	0	12	0
PF3D7_0316600	121	7669	1352	1141	712	301	879	601	980	300	871	5151	41	1482	191	71	919	482	457	100	3327	1662	1918	119	9621	49	13	6576	10930	88	3272	1205	11018	10	7	1742	44339	583	127	179	4103	1141	636
PF3D7_1129000	2175	5058	1511	980	739	548	448	1508	1441	2117	476	1389	86	1401	211	59	978	1039	527	157	1393	860	3084	196	1943	75	411	1078	1903	93	986	260	985	439	126	369	6515	1181	148	108	4162	664	883
PF3D7_1140500	35	87	6	8	7	4	6	14	13	19	2	14	3	3	10	2	34	46	16	2	4	3	15	0	5	6	7	4	28	7	11	3	10	2	5	2	43	12	16	2	5	12	0
PF3D7_1330100	17	263	21	38	2	6	10	5	9	34	2	6	2	28	2	1	22	16	6	7	6	20	59	2	12	3	3	12	39	0	13	2	19	7	3	2	66	28	4	0	55	5	8
PF3D7_0812600	1196	3831	1130	484	210	115	202	468	784	1201	153	201	49	838	113	62	345	931	499	76	73	356	1165	198	93	59	159	178	692	82	364	90	408	304	103	96	1592	541	237	57	1851	89	570
PF3D7_1478000	11840	47156	12373	6809	4752	2730	1196	10377	13202	10919	466	834	2657	7789	2104	6208	23137	11830	11122	627	541	3796	17256	7321	551	2238	4826	1358	9972	2174	2405	855	216	5315	2157	1216	13317	9325	605	556	23405	2545	23043
PF3D7_0630600	2204	5182	874	731	236	282	392	416	1027	1570	179	264	58	1442	116	8	674	773	435	95	207	449	2214	120	385	28	358	239	885	64	653	127	687	425	104	166	2261	662	106	38	2261	123	596
PF3D7_1401300	306	120	458	111	599	1130	87	341	110	93	423	2540	123	135	50	71	359	92	248	8	2665	374	123	302	3279	49	156	2010	971	44	413	386	14	119	29	608	3457	137	77	32	89	910	53
PF3D7_1365300	3523	6877	2373	911	512	1083	332	1549	1853	2717	176	295	838	2515	300	346	1443	2570	1982	166	175	675	3067	1840	285	665	982	235	769	504	585	98	273	1106	327	183	1712	1211	307	94	3876	509	1802
PF3D7_1446200	8462	32015	7468	3476	982	549	3204	743	4420	8765	1418	3978	85	4267	512	126	2759	1477	1029	236	2656	3484	5912	220	6222	88	347	9837	15378	259	7452	2208	26935	1024	342	3142	86702	2274	327	453	14644	807	782
PF3D7_0503200	18	291	22	10	3	9	8	11	17	17	5	5	1	0	14	4	30	55	16	2	6	26	14	1	10	6	0	16	55	11	19	4	16	1	6	4	103	16	12	0	14	18	0
PF3D7_0811100	52	88	19	18	9	9	15	7	13	23	3	7	3	13	3	2	14	26	21	2	8	10	30	1	14	3	4	17	58	4	50	11	20	7	5	14	109	27	2	1	79	3	21
PF3D7_0115150	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0
PF3D7_0914100	53	37	61	19	41	98	3	100	83	14	3	11	11	4	82	60	116	410	92	4	3	6	4	21	0	13	11	1	63	22	5	2	3	7	14	4	12	25	26	1	8	40	3
PF3D7_0832400	7	4	7	0	0	1	0	0	6	4	0	4	0	0	0	0	5	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	2	0	0	0
PF3D7_0107300	17	19	58	16	6	18	4	20	9	8	1	3	0	0	6	2	21	17	14	3	1	0	5	6	1	1	7	0	7	2	2	0	2	3	6	1	10	4	6	0	0	1	0
PF3D7_0100300	207	50	127	454	400	63	70	23	35	129	168	124	2	139	21	4	20	37	85	4	4	53	28	2	58	22	20	33	36	4	69	3	145	1	7	5	37	105	7	0	18	8	25
PF3D7_0934500	2254	7284	999	685	298	389	393	935	905	1572	249	444	116	1696	144	38	716	757	475	73	284	466	1528	208	521	109	432	649	1488	140	718	198	878	625	85	298	4229	731	135	83	2820	230	814
PF3D7_1247200	463	1832	308	158	57	32	89	104	273	421	39	120	8	228	18	13	123	208	180	34	68	154	554	40	68	21	55	109	231	15	168	21	193	133	15	41	1175	207	18	22	841	65	113
PF3D7_1223500	6910	15453	5233	2856	574	1231	1227	1835	3742	5896	463	937	268	7258	626	59	1726	1942	1924	287	504	1598	5089	569	1036	163	1100	821	3065	403	1871	402	1527	1599	377	583	5744	2407	229	112	4379	568	2172
PF3D7_0801200	4	3	0	0	0	5	0	0	0	2	0	1	0	1	2	0	3	4	0	0	0	0	2	0	0	1	3	1	1	0	3	1	0	0	1	2	46	0	3	1	0	0	0
PF3D7_1125800	242	290	192	43	169	494	12	280	184	136	15	22	81	16	162	804	343	2193	87	3	9	75	75	185	6	70	184	6	155	85	26	5	3	238	33	11	17	61	124	19	64	103	48
PF3D7_API00200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_API05600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_API05200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0105300	11	6	2	4	7	8	1	9	13	5	0	1	0	0	24	5	21	102	3	1	0	3	2	0	3	2	2	0	37	1	3	0	0	0	2	0	0	0	2	0	1	5	0
PF3D7_1415700	41	29	47	16	9	39	3	30	16	31	3	11	6	18	17	5	49	60	25	2	5	6	13	6	7	4	15	7	16	7	10	1	4	7	11	2	20	5	20	0	2	5	3
PF3D7_0111300	29	48	6	12	8	2	6	12	15	13	6	12	0	0	17	8	27	85	27	1	13	15	11	3	16	16	2	9	45	7	37	26	15	2	13	46	360	21	22	1	15	12	0
PF3D7_0101800	12	5	22	1	0	1	1	1	1	7	1	1	0	9	0	0	2	3	1	0	0	4	5	0	0	2	3	0	5	0	0	0	1	14	0	0	0	2	2	0	0	0	0
PF3D7_0617400	59	18	15	12	0	22	11	21	1	17	1	15	13	9	8	133	22	17	5	6	0	29	33	32	3	33	34	45	20	18	6	0	15	3	15	0	29	36	33	14	2	20	0
PF3D7_0215000	72	521	68	711	65	34	53	487	29	264	74	18	6	145	48	30	227	67	249	60	31	307	644	15	317	25	128	290	627	40	1520	755	180	420	6	1106	5488	543	25	14	1110	76	886
PF3D7_1457700	5078	10527	3157	1482	864	1512	646	2269	3131	3856	194	513	1083	4129	577	747	2399	2818	2593	187	568	908	4283	2333	789	1067	1431	830	2084	499	1171	268	1148	1227	300	353	4722	1908	152	86	3878	1335	2893
PF3D7_API04600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1365200	57	340	18	20	7	9	20	8	27	61	20	46	5	34	6	0	29	14	4	1	51	25	81	1	46	0	1	65	95	6	77	11	82	12	8	21	588	21	1	3	146	20	11
PF3D7_1250300	22	49	38	7	18	16	9	16	5	13	21	66	0	3	14	2	14	48	10	0	51	27	17	0	100	1	2	84	129	3	114	38	52	0	0	56	526	6	3	0	4	20	2
PF3D7_0514400	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1207400	98	435	53	41	15	12	18	14	49	50	0	8	1	65	14	0	41	105	17	3	2	21	244	3	2	10	9	2	6	3	2	0	3	11	8	1	16	26	11	1	143	10	20
PF3D7_1000200	42	10	1	1	2	6	3	17	2	2	0	0	1	0	0	2	6	16	6	0	5	1	0	0	3	2	1	2	15	2	12	0	1	0	0	0	6	3	3	1	3	3	0
PF3D7_1237100	319	1262	276	375	82	86	127	322	410	571	72	197	38	523	83	27	171	374	145	33	196	231	798	86	341	53	179	386	663	58	491	111	291	100	28	173	1738	264	30	18	596	112	291
PF3D7_1041300	258	1847	1649	184	78	480	307	156	983	264	36	409	88	140	14	151	175	422	79	15	93	138	303	264	92	19	167	341	3215	15	455	44	1362	323	40	56	1855	86	10	37	198	11	250
PF3D7_0912600	72	70	85	35	13	40	4	39	24	24	1	4	46	41	4	6	46	26	34	6	1	3	19	45	1	9	19	0	5	17	16	1	7	16	7	1	16	44	17	2	12	7	21
PF3D7_1312600	21	16	13	5	20	17	0	14	16	16	1	5	0	1	27	6	37	83	10	1	2	2	21	4	3	6	3	1	48	6	3	0	2	2	10	0	2	8	10	0	0	12	0
PF3D7_1408000	3358	11806	1873	1735	1163	1217	715	1336	2116	3565	934	2172	728	2693	430	863	1676	4310	1788	471	1298	1739	4109	1925	2147	1017	903	2549	5121	504	2626	704	3624	1604	461	1029	12780	2233	774	285	8513	845	2821
PF3D7_0613700	49	58	81	22	42	42	11	35	35	20	54	212	0	4	48	16	48	114	35	2	170	64	8	0	225	13	9	189	298	9	300	135	64	2	7	194	1723	25	15	3	14	53	1
PF3D7_1250200	10526	15149	7693	4120	2510	3162	1467	7660	7072	7976	1207	2106	1698	8060	1188	1675	4747	8159	6805	849	765	2866	6026	4730	1184	1960	4428	1318	5657	1571	2508	700	3477	3996	1005	969	9103	7184	1592	509	5207	1309	8512
PF3D7_0823300	6921	9826	4349	2348	1245	2137	850	4115	4600	4046	437	848	1040	3974	563	644	2714	3241	3338	377	1227	1065	4271	2935	1466	887	1787	1406	3194	526	1739	499	1836	1976	261	799	8260	2817	284	125	2983	1128	4287
PF3D7_0817100	12	12	7	8	0	7	0	5	5	7	1	10	1	1	1	1	20	27	10	1	11	8	4	0	28	8	2	20	20	6	33	26	11	0	6	22	227	6	4	1	3	6	2
PF3D7_0804000	7028	18171	4485	1863	1100	1204	830	2135	3025	4899	251	647	1251	5334	642	940	2561	5287	2907	230	595	956	6105	3191	958	1053	1431	1142	3088	627	1146	291	1927	1459	337	432	6455	1826	237	99	5920	1252	2699
PF3D7_0211400	3	3	0	3	1	1	1	3	3	6	0	4	0	0	1	1	10	10	0	0	2	1	8	0	0	1	0	0	1	0	0	1	0	0	1	1	14	2	3	0	0	0	0
PF3D7_0626400	47	43	54	29	17	20	5	46	32	20	2	7	0	27	28	6	51	85	43	2	3	4	8	4	0	12	9	1	41	16	10	0	5	5	9	1	9	25	14	4	9	17	4
PF3D7_1370000	1	4	2	0	0	0	0	3	0	0	0	0	1	0	0	0	1	1	2	0	0	1	9	0	0	0	2	0	0	0	2	0	0	1	0	0	0	1	0	0	2	1	3
PF3D7_1239000	1585	5935	746	737	362	164	392	431	813	2047	206	344	48	1098	187	42	639	673	272	114	246	546	1970	82	349	34	116	261	1425	101	868	129	703	338	83	189	1769	541	58	71	2977	133	466
PF3D7_1337700	43	31	5	5	5	10	2	13	21	18	0	3	0	2	22	2	35	121	25	0	0	0	13	0	4	8	7	2	39	8	5	0	3	2	12	2	13	10	14	1	2	10	1
PF3D7_1018200	403	263	335	164	87	544	37	453	476	204	6	38	83	265	207	87	342	756	383	16	11	65	45	262	8	93	230	8	250	83	16	5	28	144	74	10	28	277	159	17	23	113	112
PF3D7_0831200	13976	19244	5968	4076	2357	6423	1093	6449	7596	7341	405	667	2877	9767	1284	1191	5750	9671	8449	681	504	2159	11290	7644	633	2275	4083	285	2772	2034	988	285	295	4388	831	405	1685	5225	418	215	8637	2918	9895
PF3D7_0517900	114	567	86	100	48	24	53	56	68	449	25	27	4	108	44	7	60	229	248	23	17	44	154	8	36	4	55	30	252	14	79	17	37	71	13	16	136	88	8	5	277	21	83
PF3D7_0732000	6	0	4	0	0	10	0	1	0	1	0	0	0	0	0	0	5	7	9	0	0	0	3	0	0	1	0	0	1	0	1	0	1	2	1	0	0	0	1	0	1	0	0
PF3D7_0934400	24	22	3	3	7	2	0	8	5	5	1	7	0	0	20	2	23	55	7	0	10	5	9	1	11	7	5	3	17	5	4	2	3	1	2	8	18	6	4	1	3	8	0
PF3D7_0207300	21	10	0	4	3	3	0	10	5	5	0	7	0	0	2	0	25	33	4	0	0	3	0	0	1	6	2	1	2	0	1	0	2	2	6	1	0	4	5	1	0	4	0
PF3D7_0611800	4364	9445	2829	1572	746	873	677	927	2065	3155	254	516	187	3277	328	522	1220	984	865	179	673	826	3165	436	1058	200	547	1029	2897	299	1926	608	1621	462	149	819	7218	964	145	61	2086	463	1808
PF3D7_0304600	30	41	26	15	5	7	1	14	8	15	0	5	0	0	1	4	41	71	28	3	0	1	7	0	0	19	9	2	5	5	4	0	11	3	8	1	1	19	15	0	4	10	0
PF3D7_1403400	2	18	5	0	3	2	3	5	3	5	3	5	0	0	2	4	6	11	2	0	3	1	8	3	0	5	0	0	8	0	7	1	2	0	6	0	4	3	2	0	12	6	0
PF3D7_0201500	82	124	135	103	202	242	72	158	32	57	216	1325	11	35	21	18	132	32	87	6	1820	241	100	29	2536	15	48	1574	526	14	250	138	22	54	7	224	1999	69	9	6	103	560	56
PF3D7_1305800	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1444500	12392	16536	6910	3008	1963	5578	929	6827	7862	7552	429	1041	3144	11472	1362	2935	8657	8739	6318	372	630	2115	10808	6963	1068	4590	3700	668	3454	2071	1788	409	1559	4190	769	599	4652	3886	701	239	6097	4975	8206
PF3D7_1303400	6461	9088	3485	1656	1058	2731	493	2781	3565	3336	93	287	2717	4102	653	1337	3971	5271	4091	160	648	661	6250	7191	960	2430	2080	655	1401	964	911	303	740	1095	189	490	4809	1997	130	51	4526	2787	3727
PF3D7_1138100	353	946	166	54	51	154	35	189	215	274	21	20	132	239	36	24	212	297	195	12	11	68	411	160	13	80	167	16	55	49	23	7	37	151	20	11	103	155	55	11	351	85	227
PF3D7_1012300	12	18	7	1	11	4	2	4	11	13	4	2	0	2	24	2	14	76	4	0	5	5	5	0	0	3	1	0	41	5	3	0	0	0	2	0	7	1	0	0	2	5	0
PF3D7_0821400	4672	13796	7077	1311	1486	3410	573	3292	3388	6777	510	534	1810	3492	771	10628	2505	9300	4497	278	181	1156	3668	5544	247	2920	2067	478	1524	1053	392	220	673	2459	911	312	2125	2702	1023	235	5781	1940	2307
PF3D7_1457100	80	524	102	50	36	42	61	44	46	144	29	295	12	49	23	15	59	92	51	5	365	84	81	19	668	16	22	772	942	10	548	206	1194	14	15	309	6226	64	7	5	215	74	42
PF3D7_0205600	53	182	58	18	17	17	9	50	28	39	6	19	11	66	14	2	50	134	77	4	8	16	52	9	3	11	16	8	62	12	47	9	16	21	10	12	105	51	14	0	58	20	67
PF3D7_1447600	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
PF3D7_1435400	1257	4717	691	421	214	232	172	434	637	1318	129	292	131	932	116	50	510	715	578	95	136	417	1590	334	187	195	292	254	892	126	412	92	449	504	121	147	1757	701	94	43	3094	168	740
PF3D7_1340300	4448	6334	6393	1453	905	936	809	2168	3037	3005	378	433	482	3337	372	481	1619	2754	2372	274	477	1301	3167	1224	606	512	1167	713	1944	292	965	188	1415	1017	365	323	4921	2161	470	123	2318	483	3564
PF3D7_1244000	36	48	5	12	15	16	7	24	7	17	6	17	2	0	23	10	33	149	11	4	22	20	12	1	19	9	10	14	65	18	49	9	40	4	13	15	130	11	18	2	36	20	0
PF3D7_0516300	910	1680	940	228	362	131	159	300	416	627	209	396	40	532	70	51	199	291	334	32	349	241	394	105	391	45	115	568	2114	53	618	212	955	229	41	268	3493	336	44	44	900	85	425
PF3D7_0609300	18	26	43	9	3	2	5	7	20	8	5	11	5	38	4	19	19	32	18	2	2	11	9	3	3	15	5	7	11	1	14	16	6	2	8	23	104	6	10	0	8	5	2
PF3D7_0212600	133	27	70	30	82	425	2	140	153	65	2	15	46	26	117	152	156	1458	62	2	4	29	16	188	0	55	67	4	53	26	9	3	1	76	14	3	57	18	53	4	10	114	6
PF3D7_1419700	6374	8843	3335	1998	875	1092	608	2001	3280	3569	221	441	1067	3859	462	440	2401	2813	2156	191	483	786	5148	2923	854	896	1219	815	1640	508	965	180	1115	1183	212	323	5725	1637	204	89	4721	798	2831
PF3D7_1139400	7	24	3	1	2	1	2	1	0	2	3	15	0	0	0	0	3	1	3	0	8	5	4	0	12	0	0	46	31	0	13	4	33	0	1	10	355	1	0	1	1	2	2
PF3D7_0529000	8176	11325	5846	2508	1660	2733	893	4505	4873	4650	634	1565	1664	6963	955	1470	4091	7935	4490	384	673	1971	4744	4080	783	2092	3215	846	2904	1333	1963	503	1865	3354	1018	731	6541	4269	1141	390	8970	1604	6100
PF3D7_0408100	1763	5038	1140	448	285	638	209	795	1103	1154	53	101	464	1331	215	120	965	1024	1017	76	130	259	2594	977	143	304	493	157	522	237	313	83	230	436	85	95	911	708	63	21	1951	429	1370
PF3D7_0514300	284	128	42	40	19	25	17	27	126	52	20	57	3	233	18	2	72	52	35	2	45	54	84	4	88	16	12	98	111	8	107	33	28	22	11	49	119	35	17	2	29	75	9
PF3D7_1019200	2	7	8	0	2	0	0	3	1	1	0	1	1	0	0	0	10	9	3	1	0	1	2	0	0	2	2	0	0	2	2	0	1	1	1	0	1	4	3	0	4	2	0
PF3D7_1465100	24	184	11	8	5	6	7	8	10	21	5	5	0	14	7	1	23	25	3	0	1	4	16	0	3	4	7	2	34	3	10	3	6	3	1	5	39	7	5	0	21	3	0
PF3D7_1252400	897	1438	318	173	304	1595	60	282	455	395	8	25	84	153	368	687	578	3041	210	13	45	176	189	184	29	136	136	9	281	101	39	8	10	746	76	10	103	107	57	28	183	157	135
PF3D7_0322500	7	7	7	4	1	6	2	1	4	3	3	5	0	0	2	0	8	10	3	0	16	1	1	1	20	6	2	14	19	2	25	6	6	1	2	14	101	5	2	0	0	7	0
PF3D7_0714200	7687	9725	7058	2189	1354	3098	804	3195	4661	5048	230	631	1959	6571	948	1447	3102	5539	4286	333	570	1088	6289	4905	950	1659	2307	840	2216	917	1108	307	883	1774	379	445	4810	2686	243	117	4171	1725	3515
PF3D7_0111800	25	50	40	24	17	24	11	7	17	14	23	132	0	2	14	11	13	16	22	0	170	41	18	3	207	0	5	260	259	10	304	161	72	2	7	198	1809	6	9	2	15	52	3
PF3D7_1430100	11	8	2	1	2	10	2	2	0	1	1	3	0	1	4	4	7	10	2	0	2	8	2	1	8	3	0	14	16	1	32	23	0	1	8	36	404	1	5	0	0	5	0
PF3D7_1330900	15	58	13	5	2	17	2	6	3	8	0	2	15	10	2	1	13	4	6	0	1	2	8	11	1	1	8	1	0	1	1	0	0	16	0	1	10	19	6	3	6	2	19
PF3D7_0212300	10795	28937	5417	3707	2269	2335	1622	4254	6124	9760	649	1770	1316	6946	1022	961	5049	9737	5719	434	1458	2262	12026	4336	2051	1599	2190	2805	6724	1159	2862	648	4432	3473	622	951	16424	4709	582	245	12721	1801	6215
PF3D7_0605700	11	5	6	1	1	4	0	7	3	3	0	6	0	0	2	1	11	21	6	0	0	3	2	0	1	1	2	0	2	2	1	0	2	1	2	0	0	2	5	1	1	1	1
PF3D7_MIT03600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1478600	323	496	1734	775	985	977	423	727	216	341	712	6421	31	405	46	132	772	110	653	29	13400	1853	743	60	13436	24	459	10211	6972	80	1277	1540	110	388	13	2183	20554	621	23	43	433	2264	430
PF3D7_1462700	33	30	16	6	20	24	2	13	27	15	23	6	1	0	43	9	37	145	11	0	8	11	28	0	3	6	7	1	67	10	15	2	302	3	4	5	28	5	9	3	1	11	0
PF3D7_1402200	29	111	8	15	21	11	8	15	16	24	4	8	1	16	28	8	34	219	16	1	9	11	25	0	6	3	2	8	68	6	13	2	9	4	4	0	60	4	7	2	13	7	2
PF3D7_1341100	44	804	6	17	9	31	8	41	42	74	4	16	1	28	4	1	24	17	7	4	2	14	48	6	5	3	17	77	12	6	2	4	9	87	17	3	102	44	29	2	31	5	11
PF3D7_0529900	8881	16109	4650	2763	2138	3338	1233	6404	5861	6708	1016	1695	2206	7810	1201	2212	5263	10755	7121	664	530	2683	7795	6155	838	3223	3691	1092	3949	2064	2123	756	2396	4102	1495	1072	6465	5966	1677	574	10032	2193	6870
PF3D7_1410600	17513	38108	7429	6722	3261	3152	2458	7126	8180	11811	1790	3204	1223	12005	1351	494	6547	9012	6229	1423	1650	4224	14681	4263	2935	1405	3766	3111	10341	1459	6111	958	6456	5305	1245	1470	21050	8169	2077	887	20690	1489	11406
PF3D7_1105300	72	100	77	10	37	47	5	68	52	25	6	4	18	107	66	10	63	230	50	1	7	11	22	41	13	7	26	42	86	15	25	10	19	14	10	19	230	14	14	5	12	34	10
PF3D7_1436800	55	58	36	28	10	10	9	31	30	55	1	6	3	82	11	4	27	52	45	1	8	9	34	4	3	3	9	5	14	9	23	4	6	5	5	2	68	24	16	5	14	9	14
PF3D7_0311200	785	1504	617	270	134	175	164	319	552	574	95	237	26	520	36	7	257	276	212	24	139	236	332	73	225	23	71	201	735	45	320	56	332	418	52	106	963	190	42	21	298	57	228
PF3D7_0401900	3179	6034	8788	4707	2263	4801	2075	7867	7632	4534	704	916	686	4893	560	2344	4926	11917	7806	1036	148	2822	3159	2387	291	1700	3116	266	2031	974	484	182	1116	2145	1079	227	722	3133	1269	507	2998	1599	5840
PF3D7_1208900	397	1396	608	421	146	222	210	294	306	613	157	678	16	326	200	92	221	468	247	38	441	363	549	40	802	32	73	740	2207	97	1909	446	991	112	42	635	6358	205	45	25	711	170	219
PF3D7_1338700	26	15	4	10	7	7	0	16	24	13	4	11	1	0	38	6	37	112	14	2	10	6	6	0	12	2	1	1	46	7	23	21	6	0	11	23	149	7	13	1	1	14	1
PF3D7_API06600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0703600	95	119	36	15	25	48	7	73	39	23	6	20	20	64	26	3	80	162	36	5	10	12	83	40	8	17	15	6	38	8	10	3	11	14	9	0	67	20	8	2	113	23	33
PF3D7_1251100	3820	11884	1631	1444	968	809	573	1845	2155	3917	381	746	466	2745	381	191	1416	3154	1681	310	421	1048	4392	1275	658	662	974	376	1329	482	1394	213	1717	1587	308	298	4025	2303	556	199	6498	518	2552
PF3D7_0405900	35	17	19	1	44	29	4	38	51	13	1	9	1	4	156	44	84	421	11	1	8	5	10	2	3	6	4	1	274	14	1	0	2	1	3	1	14	4	7	1	3	68	0
PF3D7_1416000	5	4	5	6	2	4	0	1	1	4	0	0	0	1	0	0	0	6	2	3	1	0	3	0	0	0	0	0	1	1	0	0	0	0	1	0	3	1	2	1	3	0	8
PF3D7_1358800	7801	27854	3862	3603	1953	1034	1952	2442	4526	6332	1236	1750	745	5271	620	275	3076	3929	2789	739	1454	2625	9729	2084	2428	640	1434	3092	5591	427	2755	591	5083	1961	436	887	15319	3874	781	359	11393	872	5451
PF3D7_0912900	1399	4458	835	597	201	97	246	278	563	1026	194	261	35	741	106	23	361	427	278	55	287	751	1153	76	453	205	184	609	1805	38	837	143	1252	252	62	277	4366	529	84	30	2169	87	321
PF3D7_0722400	8958	20849	4326	2943	1870	1756	1402	3694	4650	6856	620	1166	690	5967	632	342	3266	4885	2989	425	932	1773	9486	2216	1490	621	1960	1530	3846	484	2152	410	2864	1737	369	600	11280	2980	473	230	9938	878	4734
PF3D7_0114200	4	8	0	2	2	2	0	1	5	2	0	0	1	0	1	1	7	10	1	1	0	0	1	0	0	3	1	0	0	0	0	0	2	0	0	0	0	1	1	0	1	0	0
PF3D7_0708100	1123	3107	1096	248	187	430	137	779	676	980	87	113	290	746	84	105	624	1021	604	52	124	332	1244	450	99	221	549	141	403	116	318	96	318	478	72	105	1298	645	172	43	1694	245	972
PF3D7_0701700	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1366500	22	74	7	7	3	11	1	15	12	32	10	5	1	5	17	2	9	40	12	1	7	18	39	1	3	1	5	1	16	7	10	1	1	5	2	1	46	17	4	0	33	3	8
PF3D7_1311500	7116	14833	3363	2386	1348	964	1154	2618	3263	5437	572	1016	437	3917	630	325	2280	4274	1916	334	847	1484	5888	1473	1398	583	895	1456	4476	403	2141	463	2970	1751	334	636	9696	2220	516	188	7143	570	2787
PF3D7_0305800	61	54	9	18	5	13	7	18	16	17	0	12	2	6	8	7	55	106	35	4	1	3	10	2	5	10	15	2	4	3	12	1	5	2	12	1	11	18	36	2	9	19	6
PF3D7_0102500	440	193	378	50	275	684	22	447	375	231	7	51	71	44	644	551	750	4976	268	4	26	82	73	244	14	173	172	4	221	123	17	13	10	151	57	16	47	61	73	17	4	236	77
